Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཞེས་པ་འདི་རྣམས་ནི་བཞི་པའོ། །འབྱུང་ཁུངས་,ལས་,ལ་,ལ་,ལས་,ལྔ་པའོ་ཞེས་པ་ལྔ་པའི་རྣམ་དབྱེ་ཡིན་ནོ,K,g,,,,,,,,c=d p=n 85.20%,c ལ(33965); p ལས(5885); d ལ(33965); n ལས(5885); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,12
ཨུ་ཡིག་དང་ཊ་ཡིག་དག་སྔ་མ་བཞིན་དབྱིའོ། །,#མྲ་,#ནཱམ་,#ནཱམ་,#མྲ་,ལ་ཏིསྲྀ་ཙ་ཏ་སྀ་མ་ཡིན་པ་དག་ལའོ་,K,,,,✓,,,,,c=d p=n 85.20%,c ནཱམ(3); p མྲ(3); d ནཱམ(3); n མྲ(3); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,107
དག་སྔ་མ་བཞིན་དབྱིའོ། །ནཱམ་ལ་ཏིསྲྀ་ཙ་ཏ་,སྲི་,#སྀ་,#སྀ་,སྲི་,མ་ཡིན་པ་དག་ལའོ་ཞེས་པ་རིང་པོ་ཉིད་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p སྲི(266); d ; n སྲི(266); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,108
མ་ཡིན་པ་དག་ལའོ་ཞེས་པ་རིང་པོ་ཉིད་,།_ #ཨེངྲ་ #ངེའི་ #ཨཏྲའང་,།_། #ཨེབའི་ #ཨཏའང་,།_། #ཨེབའི་ #ཨཏའང་,།_ #ཨེངྲ་ #ངེའི་ #ཨཏྲའང་,ངོ་ཞེས་པ་ཨཽ་ཉིད་དོ། །ཨེ་ཡིག་གི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,109
དོ། །ཨེ་ཡིག་གི་ཡང་ཨ་ཡི་གོ། །,#ཨཙྲ་,#ཨེཙ་,#ཨེཙ་,#ཨཙྲ་,ལའོ། །ཀུན་ལས་ཀྱང་ཞེས་པ་ཥ་ཉིད་དོ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,111
པ་ཥ་ཉིད་དོ། །ཀུན་དུ་བོད་པ་ལ་,#ཨིཏྲ་ #ཨུཏྲ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏྲ་ #ཨད་,དག་གི་ཨེང་ཞེས་པ་ཨེང་ཉིད་དོ། །ཨེང་,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,112
དག་གི་ཨེང་ཞེས་པ་ཨེང་ཉིད་དོ། །ཨེང་,#ཨེངྲ་ ཐུང་ #ཨཏྲ་,ཐུང་ངུ་ #ཨཏ་,ཐུང་ངུ་ #ཨཏ་,#ཨེངྲ་ ཐུང་ #ཨཏྲ་,ལས་ཀུན་དུ་བོད་པ་ལའོ་ཞེས་པ་དབྱིའོ། །,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,113
པར་གཅད་པའོ། །ཨགྣིཿ། ཨགྣཱི། ཨགྣ་ཡཿ། ,#ཨགྣི,#ཨགྣིམ,#ཨགྣིམ,#ཨགྣི,། ཨགྣཱི། ཨགྣཱིན། ཨགྣི་བྷབྷྱཱཾ། ཨགྣི་བྷིཿ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ཨགྣི(11); d ; n ཨགྣི(11); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,115
། ཨགྣཱི། ཨགྣ་ཡཿ། ཨགྣིམ། ཨགྣཱི། ,#ཨགྣཱིནྲ །_ #ཨགྣིནཱ,#ཨགྣཱིན,#ཨགྣཱིན,#ཨགྣཱིནྲ །_ #ཨགྣིནྲ,། ཨགྣི་བྷབྷྱཱཾ། ཨགྣི་བྷིཿ། ཨགྣ་ཡེ། ,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,116
ཨགྣི་བྷབྷྱཱཾ། ཨགྣི་བྷིཿ། ཨགྣ་ཡེ། ཨགྣི་,#བྷྱཾཿ,#བྷྱཱམ྄,#བྷྱཱམ྄,#བྷྱཾ,། ཨགྣི་བྷྱཿ། ཨགྣེཿ། ཨགྣི་བྷྱཱམ། ཨགྣེ་,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n བྷྱཾ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,117
། ཨགྣི་བྷྱཱམ྄། ཨགྣི་བྷྱཿ། ཨགྣེཿ། ཨགྣི་,#བྷྱཾ,#བྷྱཱམ,#བྷྱཱམ,#བྷྱཾ,། ཨགྣེ་བྷྱཿ། ཨགྣེཿ། ཨགྣྱོཿ། ཨགྣཱི་ནཱཾ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p བྷྱཾ(1); d ; n བྷྱཾ(1); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,118
ཥུ། ཧེ་ཨགྣེ། ཧེ་ཨགྣཱི། ཧེ་ཨགྣ་,#ཡཿ,#ཡཿ,#ཡཿ,#ཡཱ,། ས་ཁི་ཞེས་པ་འདིའི། རིངྡུ་ཤ་ནས,K,,,,✓,,,,,c=p=d n 8.17%,c ཡཿ(17); p ཡཿ(17); d ཡཿ(17); n ཡཱ(54), ཡཱ།_(51); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,119
ཧེ་ཨགྣ་ཡཿ། ས་ཁི་ཞེས་པ་འདིའི། ,རིང་ #ངྡུ་,#རིངྡུ་,#རིངྡུ་,རིང་ #ངྡུ་,ཤ་ནས། པུ་རུ་དཾ་ཤ་ནེ་ཧ་རྣམས་ཀྱིའང་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,120
ཞེས་པ་འདིའི། རིངྡུ་ཤ་ནས། པུ་རུ་,#དི་ ཤོ་,#དཾ་ ཤ་,#དཾ་ ཤ་,#དི་ ཤོ་,ནེ་ཧ་རྣམས་ཀྱིའང་ཨན་ངསུ་ལའོ་ཞེས་པ་ཨནང་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,121
ཞེས་པ་ནི་དབྱིའོ། །ཤི་མ་ཡིན་པ་ལས་,ཁ འི་ #ཨེཏྲའོ་,#ཁིའི་ #ཨེཏའོ་,#ཁིའི་ #ཨེཏའོ་,ཁ འི་ #ཨེཏྲའོ་,ཞེས་པ་ཨེ་ཉིད་དོ། །ཨེཙའི་ཨ་ཡ་ཨཝ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,126
ཡིན་པ་ལས་ཁིའི་ཨེཏའོ་ཞེས་པ་ཨེ་ཉིད་དོ། །,#ཨེཙྲའི་,#ཨེཙའི་,#ཨེཙའི་,#ཨེཙྲའི་,ཨ་ཡ་ཨཝ་ཨཱ་ཡ་ཨཱཝའོ། །དང་པོ་དག་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,127
ཡ་ཨཝ་ཨཱ་ཡ་ཨཱཝའོ། །དང་པོ་དག་གི་,#ཨཙྲའོ,#ཨཙའོ,#ཨཙའོ,#ཨཙྲའོ,། དེ་ལས་ཤས་ཀྱིན་སྐྱེས་པ་ལའོ། །ཨིཀའི་ཡཎ་ཨཙ་ལའོ། །,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,128
ཨཱཝའོ། །དང་པོ་དག་གི་ཨཙའོ། དེ་ལས་,#ཤསྲ་,ཤ ས་,ཤ ས་,#ཤསྲ་,ཀྱིན་སྐྱེས་པ་ལའོ། །ཨིཀའི་ཡཎ་ཨཙ་ལའོ། །ས་ཁྱུཿ། པ་,K,,,,✓,,,,,c=d p=n 85.20%,c ཤས(8); p ; d ཤས(8); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,129
དང་པོ་དག་གི་ཨཙའོ། དེ་ལས་ཤས་ཀྱིན་,སྐྱེས་པ་ ལ འོ །_། #ཨིཀའི་,སྐྱེས་པ་ ལ འོ །_། #ཨིཀའི་,སྐྱེས་པ་ ལ འོ །_། #ཨིཀའི་,སྐྱེས་པ་པ འོ །_། #ཨིཀྲའི་,ཡཎ་ཨཙ་ལའོ། །ས་ཁྱུཿ། པ་ཏྱུཿཞེས་པའི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,130
དག་གི་ཨཙའོ། དེ་ལས་ཤས་ཀྱིན་སྐྱེས་པ་ལའོ། །ཨིཀའི་ཡཎ་,#ཨཙྲ་,#ཨཙ་,#ཨཙ་,#ཨཙྲ་,ལའོ། །ས་ཁྱུཿ། པ་ཏྱུཿཞེས་པའི་ཚིག་ཕྲད་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,131
ཏྱུཿཞེས་པའི་ཚིག་ཕྲད་ལས་ས་ཁྱུའོ། །ཐུང་ངུ་,#ཨཱ་ #ཨཔྲ་ ལས་ #ནུཊྲའོ །_། #ནཱམྲ་,#ཨཱ་པ་ ལས་ #ནུཊའོ །_། #ནཱམ་,#ཨཱ་པ་ ལས་ #ནུཊའོ །_། #ནཱམ་,#ཨཱ་ #ཨཔྲ་ ལས་ #ནུཊྲའོ །_། #ནཱམྲ་,ལ་ཏ་སྲྀ་ཙཏ་སྲྀ་མ་ཡིན་པ་དག་ལའོ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,132
ཏ་སྲྀ་ཙཏ་སྲྀ་མ་ཡིན་པ་དག་ལའོ། །,#ཨིཏྲ་ #ཨུཏྲ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏྲ་ #ཨུཏྲ་,དག་ལས་ཨཽཏའོ་ཞེས་པ་ཨཽ་ཉིད་དོ། །ཡཎ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,133
སྲྀ་མ་ཡིན་པ་དག་ལའོ། །ཨིཏ་ཨུཏ་དག་ལས་,#ཨཽཏྲའོ་,#ཨཽཏའོ་,#ཨཽཏའོ་,#ཨཽཏྲའོ་,ཞེས་པ་ཨཽ་ཉིད་དོ། །ཡཎ་རུ་བསྒྱུར་བ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,134
ཨིཏ་ཨུཏ་དག་ལས་ཨཽཏའོ་ཞེས་པ་ཨཽ་ཉིད་དོ། །,#ཡཎྲ་,#ཡཎ་,#ཡཎ་,#ཡཎྲ་,རུ་བསྒྱུར་བ་ཨིཀའི་ཡཎ་ཨཙ་ལའོ། །ཀུ་ལས་ཀྱང་ཞེས་,K,,,,✓,,,,,c=d p=n 85.20%,c ཡཎ(1); p ; d ཡཎ(1); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,135
ཞེས་པ་ཨཽ་ཉིད་དོ། །ཡཎ་རུ་བསྒྱུར་བ་,#ཨིགྲའི་ #ཡཎྲ་ ཨ་ #ཙྲ་,#ཨིཀའི་ #ཡཎ་ #ཨཙ་,#ཨིཀའི་ #ཡཎ་ #ཨཙ་,#ཨིཀྲའི་ #མཎྲ་ #ཨཙྲ་,ལའོ། །ཀུ་ལས་ཀྱང་ཞེས་པ་ཥ་ཉིད་དོ,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,136
པ་ཥ་ཉིད་དོ། །ཀུན་དུ་བོད་པ་ལ་མིཏ་,#ཨུཏྲ་,#ཨུཏ་,#ཨུཏ་,#ཨུཏྲ་,དག་གི་ཨེངའོ། །ཨེང་ཐུང་ངུ་ཨཏ་ལས་ཀུན་དུ་བོད་,K,,,,✓,,,,,c=d p=n 85.20%,c ཨུཏ(42); p ; d ཨུཏ(42); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,138
དོ། །ཀུན་དུ་བོད་པ་ལ་མིཏ་ཨུཏ་དག་གི་,#ཨེངའོ །_། #ཨེངྲ་,#ཨེངའོ །_། #ཨེང་,#ཨེངའོ །_། #ཨེང་,#ཨེངྲའོ །_། #ཨེངྲ་,ཐུང་ངུ་ཨཏ་ལས་ཀུན་དུ་བོད་པ་ལའོ། །,K,,,,✓,,,,,c=d p n 4.00%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,139
ས་ཁཱ། ས་ཁ་ཡཽ། སཁཱ་ཡཿ། ,ཁ་,#སཁཱ་,#སཁཱ་,ཁ་,ཡཾ། སཁཱ་ཡཽ། ས་ཁཱིན། ས་ཁྱཱ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ཁ(195), །_ཁ(4804); d ; n ཁ(195), །_ཁ(4804); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,141
སཁཱ་ཡཿ། སཁཱ་ཡཾ། སཁཱ་ཡཽ། ས་,#ཁཱིན,#ཁཱིན,#ཁཱིན,#ཁཱིནྲ,། ས་ཁྱཱ། ས་ཁི་བྷབྷྱཱཾ། ས་ཁི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,142
། ས་ཁྱཱ། ས་ཁི་བྷབྷྱཱཾ། ས་ཁི་,#བྷིཿ,#བྷིཿ,#བྷིཿ,#བྷྱི,། ས་ཁྱེ། ས་ཁི་བྷབྷྱཱཾ། ས་ཁི་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n བྷྱི(6); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,143
ཁི་བྷྱཿ། ས་ཁི་བྷྱཿ། ས་ཁྱུ། ,#ཁི་ #བྷྱཱཾ །_ ས་ #ཁི་ #བྷྱཿསཁྱུཿསཁྱོཿསཁཱིནཱཾཿ,ས་ #ཁྱོཿ །_ ས་ #ཁཱི་ #ནཱཾ,ས་ #ཁྱོཿ །_ ས་ #ཁཱི་ #ནཱཾ,#ཁི་ #བྷྱཱཾ །_ ས་ #ཁི་ #བྷྱཿསཁྱུཿསཁྱོཿསཁཱིནཱཾཿ,། ས་ཁྱཽ། ས་ཁྱོཿ། ས་ཁི་ཥུ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,144
དོ།།རྣམ་པར་གཅད་པའོ། །དང་པོ་དག་གི་,#ཨཙྲ་,#ཨཙ་,#ཨཙ་,#ཨཙྲ་,ལའོ་ཞེས་པས་རིང་པོ་ཉིད་དོ། །ཛས་ལའོ་ཞེས་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,148
དག་གི་ཨཙ་ལའོ་ཞེས་པས་རིང་པོ་ཉིད་དོ། །,#ཛསྲ་,ཛ ས་,ཛ ས་,#ཛསྲ་,ལའོ་ཞེས་པ་ཨེ་ཉིད་དོ། །ཨེཙའི་ཨ་ཡ་,K,,,,✓,,,,,c=d p=n 85.20%,c ཛས(1); p ; d ཛས(1); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,150
དོ། །ཛས་ལའོ་ཞེས་པ་ཨེ་ཉིད་དོ། །,#ཨཙྲའི་,#ཨེཙའི་,#ཨེཙའི་,#ཨཙྲའི་,ཨ་ཡ་ཨཝ་ཨཱ་ཡཱ་ཨཱ་ཝའོ། །ཨམ་ལ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,151
ཨེ་ཉིད་དོ། །ཨེཙའི་ཨ་ཡ་ཨཝ་ཨཱ་ཡཱ་,ཡ་,ཡ་,#ཨཱ་,ཡ་,ཝའོ། །ཨམ་ལ་སྔ་མའོ། དེ་ལས་ཤས་,K,,,,✓,,,,,c=p=n d 0.64%,c ཡ(7515), ཡཱ་ཡ(769); p ཡ(7515), ཡཱ་ཡ(769); d ཨཱ(89); n ཡ(7515), ཡཱ་ཡ(769); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,152
ཨཱ་ཝའོ། །ཨམ་ལ་སྔ་མའོ། དེ་ལས་,#ཤསྲ་,ཤ ས་,ཤ ས་,#ཤསྲ་,ཀྱིན་སྐྱེས་པ་ལའོ། །ཨི་ཀའི་ཡཎ་ཨཙ་ལའོ། །ས་ཁྱུཿ,K,,,,✓,,,,,c=d p=n 85.20%,c ཤས(8); p ; d ཤས(8); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,153
། དེ་ལས་ཤས་ཀྱིན་སྐྱེས་པ་ལའོ། །ཨི་,#ཨིཀྲའི་ ཡ་ #ཎྲ་ #ཨཙྲལའོ,ཀ འི་ #ཡཎ་ #ཨཙ་ ལ འོ,ཀ འི་ #ཡཎ་ #ཨཙ་ ལ འོ,#ཨིཀྲའི་ ཡ་ #ཎྲ་ #ཨཙྲལའོ,། །ས་ཁྱུཿ། པཏྱུཿཞེས་པའི་ཚིག་ཕྲད་ལས་པ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,154
པཏྱུཿཞེས་པའི་ཚིག་ཕྲད་ལས་པ་ཏྱུཿའོ། ཐུང་ངུ་,#ཨཱ་ #ཨཔ་,#ཨཱ་པ་,#ཨཱ་པ་,#ཨཱ་ #ཨཔ་,ལས་ནུཊའོ། །ཨུ་ཡིག་ནི་བརྗོད་པའི་དོན་ཏོ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,155
ཚིག་ཕྲད་ལས་པ་ཏྱུཿའོ། ཐུང་ངུ་ཨཱ་པ་ལས་,#ནུཊྲའོ,#ནུཊའོ,#ནུཊའོ,#ནུཊྲའོ,། །ཨུ་ཡིག་ནི་བརྗོད་པའི་དོན་ཏོ། །ཊ་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,156
ནི་བརྗོད་པའི་དོན་ཏོ། །ཊ་ཡིག་ནི་ཊ་,#ཀིཏྲ་,#ཀི་ ཏ་,#ཀི་ ཏ་,#ཀིཏྲ་,དག་དང་པོ་ཐ་མ་དག་གོ་ཞེས་པའི་རྟགས་,K,,,,✓,,,,,c=d p=n 85.20%,c ཀི་ཏ(42); p ; d ཀི་ཏ(42); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,157
མ་དག་གོ་ཞེས་པའི་རྟགས་ཀྱི་དོན་ཏོ། །,#ནཱམྲ་,#ནཱམ་,#ནཱམ་,#ནཱམྲ་,ལ་ཏིསྲྀ་ཙ་ཏསྲྀ་དག་མ་ཡིན་པ་ལའོ་ཞེས་,K,,,,✓,,,,,c=d p=n 85.20%,c ནཱམ(3); p ; d ནཱམ(3); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,158
ཡིན་པ་ལའོ་ཞེས་པ་རིང་པོ་ཉིད་དོ། །,#ཨིཏྲ་ #ཨུཏྲ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏྲ་ #ཨུཏྲ་,དག་ལས་ཨཽ་ཏའོ་ཞེས་པ་ཨོ་ཉིད་དོ། །ཨི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,159
ཞེས་པ་རིང་པོ་ཉིད་དོ། །ཨིཏ་ཨུཏ་དག་ལས་,#ཨཽཏྲའོ་,#ཨཽ་ ཏ འོ་,#ཨཽ་ ཏ འོ་,#ཨཽཏྲའོ་,ཞེས་པ་ཨོ་ཉིད་དོ། །ཨི་ཀའི་ཡཎ་ཨཙ་ལའོ། །,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,160
དག་ལས་ཨཽ་ཏའོ་ཞེས་པ་ཨོ་ཉིད་དོ། །ཨི་,#ཨཀྲའི་ #ཡཎྲ་ #ཨཙྲ་,ཀ འི་ #ཡཎ་ #ཨཙ་,ཀ འི་ #ཡཎ་ #ཨཙ་,#ཨཀྲའི་ #ཡཎྲ་ #ཨཙྲ་,ལའོ། །ཀུ་ལས་ཀྱང་ཞེས་པ་ཥ་ཉིད་དོ,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,161
པ་ཥ་ཉིད་དོ། །ཀུན་དུ་བོད་པ་ལ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏ་ #ཨུཏ་,#ཨིཏྲ་ #ཨུཏྲ་,དག་གི་ཨེངའོ་ཞེས་པ་ཨེ་ཉིད་དོ། །ཨེང་,K,,,,✓,,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,162
དོ། །ཀུན་དུ་བོད་པ་ལ་ཨིཏ་ཨུཏ་དག་གི་,#ཨེངྲའོ་,#ཨེངའོ་,#ཨེངའོ་,#ཨེངྲའོ་,ཞེས་པ་ཨེ་ཉིད་དོ། །ཨེང་ཐུང་ཡུསཏ་ལས་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,163
ཨིཏ་ཨུཏ་དག་གི་ཨེངའོ་ཞེས་པ་ཨེ་ཉིད་དོ། །,#ཨེངྲ་,#ཨེང་,#ཨེང་,#ཨེངྲ་,ཐུང་ཡུསཏ་ལས་ཀུན་དུ་བོད་པ་ལའོ། །སའི་,K,,,,✓,,,,,c=d p=n 85.20%,c ཨེང(1); p ; d ཨེང(1); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,164
གི་ཨེངའོ་ཞེས་པ་ཨེ་ཉིད་དོ། །ཨེང་ཐུང་,#ཨཏྲ་,#ཡུསཏ་,#ཡུསཏ་,#ཨཏྲ་,ལས་ཀུན་དུ་བོད་པ་ལའོ། །སའི་རུ་ཉིད་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,165
ཏ་ཡཿ། པ་ཏིཾ། པ་ཏཱི། པ་,#ཏཱིནྲ,#ཏཱིན,#ཏཱིན,#ཏཱིནྲ,། པ་ཏྱཱ། པ་ཏི་བྷབྷྱཱཾ། བ་ཏི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,167
