1173,k1099,T0472,Bodhipakṣanirdeśa(sūtra),大乘善見變化文殊師利問法經,Byaṅ-chub-kyi phyogs bstan-pa,P - 251a-255a,N - 383a-390a,D - 240b-244b,L - 377b-384a,C - 296b-301b
1174,k1100,T0333,Udayanavatsarājaparipṛcchānāmaparivarta,大乘日子王所問經,Batsaḥi-rgyal-po ḥchar-byed-kyis shus-pa,,,,,
1175,k1101,T0704,Kūṭāgārasūtra,樓閣正法甘露皷經,Khaṅ-bu brtsegs-paḥi mdo,P - 268b-272a,N - 410a-415a,D - 260a-263b,L - 397b-403a,C - 312b-316b
1176,k1102,T1048,Mahā(rakṣā)mantrānusāriṇīsūtra,大護明大陀羅尼經,,,,,,
1177,k1103,T0546,,金耀童子經,,,,,,
1178,k1104,T1392,Mahādaṇḍadhāraṇī(sūtra),大寒林聖難拏陀羅尼經,Be-con chen- po,P - 58b-60b,N - 413a-416b,D - 53a-55b,L - 441a-444b,C - 49b-50b
1179,k1105,T0759,Āyuṣparyantasūtra,較量壽命經,Tsheḥi mthaḥi mdo,P - 149a-155a,N - 218a-228b,D - 139a-145b,L - 214a-223b,C - 174b-182b
1180,k1106,T1147,Saptabuddhakasūtra,聖虛空藏菩薩陀羅尼經,Saṅs-rgyas bdun-pa,,,,,
1181,k1107,T1025,Samantamukhapraveśaraśmivimaloṣṇīṣaprabhāsarvatathāgatahṛdayasamāvalokitadhāraṇī(sūtra),佛頂放無垢光明入普門觀察一切如來心陀羅尼經,Kun-nas sgor ḥjug-paḥi ḥod-zer gtsug-tor dri-ma mde-par snaṅ-ba de-bshin gśegs-pa thams-cad-kyi sñiṅ-po daṅ dam-tshig-la rnam-par-lta-ba,P - 117b-127b,N - 240a-254b,D - 110b-119b,L - 270a-284a,C - 120b-131a
1182,k1108,T1355,Agrapradīpadhāraṇī(vidyārāja)(sūtra),聖最上燈明如來陀羅尼經,Rigs-sṅags-kyi rgyal-po sgron-ma mchog-gi gzuṅs,,,,,
1183,k1109,T1402,,消除一切閃電障難隨求如意陀羅尼經,,,,,,
1184,k1110,T1233,,無能勝大明王陀羅尼經,,,,,,
1185,k1111,T0595,Sūkarikāvadāna(sūtra),嗟韈曩法天子受三歸依獲免惡道經,Phag-moḥi rtogs-pa-brjod-pa,P - 300b-302b,N - 427a-430a,D - 289b-291a,L - 450a-452b,C - 319b-321b
1186,k1112,T0758,Anityatāsūtra,諸行有爲經,Mi-rtag-pa-ñid-kyi mdo,P - 165b-167a,N - 244a-246b,D - 155b-157a,L - 238b-241a,C - 194a-195b
1187,k1113,T1023,Sarvatathāgatādhiṣṭhānahṛdayaguhyadhātukaraṇḍadhāraṇī(sūtra),一切如來正法祕密篋印心陀羅尼經,De-bshin-gśegs-pa thams-cad-kyi byin-gyis-brlabs-kyi sñiṅ-po gsaṅ-ba riṅ-bsrel-gyi za-ma-tog,P - 120a-126a,N - 41b-50b,D - 123a-129a,L - 504b-514a,C - 133a-139b
1188,k1114,T1347,Sarvabuddhāṅgavatīdhāraṇīsūtra,息除中夭陀羅尼經,Saṅs-rgyas thams-cad-kyi yan-lag dan-ldan-pa,,,,,
1189,k1115,T1675,Dharmadhātustotra,讚法界頌,Chos-kyi dbyiṅs-su bstod-pa,P - 73a-77b,N - 70a-74b,D - 63b-67b,,C - 72a-76b
1190,k1116,T0722,(Saddharma)smṛtyupasthānasūtra,妙法聖念處經,,,,,,
1191,k1117,T0725,,六道伽陀經,,,,,,
1192,k1118,T1692,,勝軍化世百喩伽他經,,,,,,
1193,k1119,T0213,Dharmapāda,法集要頌經,Ched-du-brjod-paḥi tshoms,,,,,
1194,k1120,T1106,(Ārya)tārābhaṭṭarikāyanāmāṣṭottaraśataka(sūtra),讚揚聖德多羅菩薩一百八名經,Rje-btsun-ma ḥphags-ma sgrol-maḥi mtshan brgya-rtsa-brgyad-pa,P - 164b-166b,N - 480a-483a,D - 157b-160a,L - 75b-79a,C - 168a-170b
1195,k1121,T1662,Bodhi(sattva)caryāvatāra,菩提行經,Byaṅ-chub-sems-dpaḥi spyod-pa-la ḥjug-pa,P - 300b-304a,N - 293b-297a,D - 312a-315a,,C - 315b-318a
1196,k1122,T1054,Avalokiteśvaranāmāṣṭaśataka(sūtra),聖觀自在菩薩一百八名經,Ḥphags-pa spyan-ras-gzigs-dbaṅ-phyug-gi mtshan brgya-rtsa-brgyad-pa,P - 214a-216a,N - 483a-440b,D - 215b-217b,,C - 47b-49b
1197,k1123,T0352,Kāśyapaparivarta(sūtra),大迦葉問大寶積正法經,Ḥod-sruṅ-gi-leḥu,,,,,
1198,k1124,T0764,Dharmasangraha(sūtra),法集名數經,,,,,,
1199,k1125,T1165,Vasudhārādhāraṇī(sūtra),聖持世陀羅尼經,Bcom-ldan-ḥdas-ma nor rgyun-maḥi rtog-pa,P - 217a-218b,N - 164a-167b,D - 191a-192b,L - 195b-188b,C - 249a-251a
1200,k1126,T1473,,沙彌十戒儀則經,,,,,,
1201,k1127,T0719,,十二緣生祥環經,,,,,,
1202,k1128,T0846,Nairātmyaparipṛcchānirdeśa,外道問聖大乘法無我義經,Bdag-med-pa dris-pa,P - 5b-8a,N - 8a-11b,D - 5b-7b,L - 8a-11b,C - 6b-9a
1203,k1129,T1480,,苾芻迦尸迦十法經,,,,,,
1204,k1130,T1235,,無能勝大明心陀羅尼經,,,,,,
1205,k1131,T1105,Tārādevīnāmāṣṭaśataka(sūtra),聖多羅菩薩一百八名陀羅尼經,Lha-mo sgrol-maḥi mtshan brgya-rtsa-brgyad-pa,P - 76b-79b,N - 483a-487b,D - 219a-222a,L - 79a-83b,C - 86a-89a
1206,k1132,T1642,Vajrasūcīśāstra,金剛針論,,,,,,
1207,k1133,T1468,,目連所問經,,,,,,
1208,k1134,T0919,Buddhahṛdayadhāraṇī,諸佛心印陀羅尼經,Saṅs-rgyas-kyi sñiṅ-po,,,,,
1209,k1135,T1479,,苾芻五法經,,,,,,
1210,k1136,T1234,,無能勝大明陀羅尼經,,,,,,
1211,k1137,T1114,,毘倶胝菩薩一百八名經,,,,,,
1212,k1138,T1191,Mañjuśrīmūlakalpa,大方廣菩薩藏文殊師利根本儀軌經,Hjam-dpal-gyi rtsa-baḥi rgyud,P - 45b-299a,N - 100b-483a,D - 105a-351a,L - 53b-448b,C - 50a-335a
1213,k1139,T0259,,觀想佛母般若波羅蜜多菩薩經,,,,,,
1214,k1140,T0601,Sāgaranāgarājaparipṛcchā(sūtra),佛爲娑伽羅龍王所說大乘經,Kluḥi rgyal-po rgya-mtshos shus-pa,P - 206a-213a,N - 305b-317a,D - 198a-205a,L - 303a-313b,C - 239b-248a
1215,k1141,T0782,,十號經,,,,,,
1216,k1142,T1412,,寶生陀羅尼經,,,,,,
1217,k1143,T1411,,蓮華眼陀羅尼經,Phyag daṅ,P - 86a,N - 31a-b,D - 88a-b,L - 129b-130a,C - 344a-b
1218,k1144,T1401,,大金剛香陀羅尼經,,,,,,
1219,k1145,T0437,Ratnacandraparipṛcchā(sūtra),大乘寶月童子問法經,Rin-chen-zla-bas shus-pa,P - 168b-176b,N - 258a-270a,D - 160a-167b,L - 252b-264b,C - 188a-197a
1220,k1146,T1418,,一切如來安像三昧儀軌經,,,,,,
1221,k1147,T0594,,大自在天子因地經,,,,,,
1222,k1148,T1116,,廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經,,,,,,
1223,k1149,T1403,Padmacintāmaṇidhāraṇīsūtra,如意摩尼陀羅尼經,,,,,,
1224,k1150,T1415,Mahāvajrameruśikharakūṭāgāradhāraṇī,大金剛妙高山樓閣陀羅尼,Rdo-rjeḥi ri-rab chen-poḥi rtse-moḥi khaṅ-pa brtsegs-paḥi gzuṅs,P - 1-33b,N - 370b-419b,D - 1b-30b,L - 287a-335a,C - 1b-33b
1225,k1151,T1127,Samantabhadrādhāraṇīsūtra,普賢菩薩陀羅尼經,Kun-tu-bzaṅ-poḥi mtshan brgya-rtsa brgyad-pa gzuṅs-sṅags daṅ-bcas-pa,P - 105a-108b,N - 68a-73a,D - 107b-111a,L - 73b-79b,C - 117a-121b
1226,k1152,T0896,Subāhuparipṛcchā(sūtra),妙臂菩薩所問經,Dpuṅ-bzaṅ-gis shus-pa,,,,,
1227,k1153,T1283,Jambhalajalendrayathālabdhakalpa(sūtra),寶藏神大明曼拏羅儀軌經,Gnod-gnas dbaṅ-po ci-ltar ḥbyuṅ-baḥi rtog-pa,P - 162a-174b,N - 523a-546,D - 90a-104a,L - 16b-39a,C - 180b-197a
1228,k1154,T1284,Jambhalajalendrayathālabdhakalpa(sūtra),聖寶藏神儀軌經,,,,,,
1229,k1155,T0889,,一切如來大祕密王未曾有最上微妙大曼拏羅經,,,,,,
1230,k1156,T1257,Mārīcīdhāraṇī(sūtra),大摩里支菩薩經,Ḥod-zer-can,P - 169a-190b,,D - 165b-186a,L - 126a-158a,C - 186b-211b
1231,k1157,T1236,,聖無能勝金剛火陀羅尼經,,,,,,
1232,k1158,T1376,Mekhalādhāraṇī(sūtra),聖莊嚴陀羅尼經,,,,,,
1233,k1159,T1359,Puṣpakūṭadhāraṇī(sūtra),花積樓閣陀羅尼經,Me-tog brtsegs-pa,,,,,
1234,k1160,T1306,,千轉大明陀羅尼經,,,,,,
1235,k1161,T1398,Jñānolkādhāraṇīsarvadurgatipariśodhanī(sūtra),智光滅一切業障陀羅尼經,Ye-śes ta-la-la shes-bya-baḥi gzuṅs ḥgro-ba thams-cad yoṅs-su sbyoṅ-ba,,,,,
1236,k1162,T1410,Dhvajāgrakeyūrā(sūtra),勝幡瓔珞陀羅尼經,,,,,,
1237,k1163,T1686,,賢聖集伽陀一百頌,,,,,,
1238,k1164,T1371,Mahādhāraṇī(sūtra),聖大總持王經,Gzuṅs chen-po,P - 162b-165a,N - 441b-445,D - 163a-165b,L - 469b-473a,C - 175a-177b
1239,k1165,T1413,,尊勝大明王經,,,,,,
1240,k1166,T1404,Hiraṇyavatīdhāraṇī(sūtra),如意寶總持王經,Dbyig daṅ ldan-pa,P - 151b-153b,N - 162b-164b,D - 144b-146b,L - 175b-178a,C - 155b-157b
1241,k1167,T1370,,持明藏八大總持王經,,,,,,
1242,k1168,T1126,,普賢曼拏羅經,,,,,,
1243,k1169,T1408,Viśeṣavatīnamadhāraṇī(sūtra),最上意陀羅尼經,Khyad-par-can shes-bya-baḥi gzuṅs,P - 90b-93b,N - 83a-87b,D - 92b-95b,L - 36a-40b,C - 100a-103b
1244,k1170,T1047,Ṣaḍakṣaravidyā(sūtra),聖六字大明王陀羅尼經,Yi-ge drug-paḥi rig-sṅags,P - 258a-b,N - 430b-432a,D - 261a-262a,L - 458b-459b,C - 280b-281b
1245,k1171,T0964,,大威德金輪佛頂熾盛光如來消除一切災難陀羅尼經,,,,,,
1246,k1172,T0191,,衆許摩訶帝經,,,,,,
1247,k1173,T0166,Candraprabhabodhisattvacaryāvadāna(sūtra),月光菩薩經,Zla ḥod-kyi rtogs-pa-brjod-pa,P - 24a-33b,N - 33b-48a,D - 22a-31b,L - 34b-49a,C - 26b-37a
1248,k1174,T0548,,金光王童子經,,,,,,
1249,k1175,T1683,Gaṇḍīstotragāthā,揵稚梵讚,Gaṇḍīḥi bstod-pa tshigs-su-bcad-pa,P - 210b-214a,N - 196b-199b,D - 178a-181a,,C - 207a-210b
1250,k1176,T0705,Dānādhikāra(mahāyāna)sūtra,布施經,Sbyin-paḥi phan-yon bstan-pa,P - 105b-106b,N - 151a-153a,D - 95b-96b,L - 151a-153a,C - 115b-117a
1251,k1177,T0003,,毘婆尸佛經,,,,,,
1252,k1178,T1197,Mañjuśrīnāmāṣṭaśataka,文殊師利一百八名梵讚,Ḥjam-dpal-gyi mtshan brgya-rtsa-brgyad-pa,P - 155b-156b,N - 88 goṅ a- 89 goṅ a,D - 126a-127b,L - 95b-97b,C - 180b-182a
1253,k1179,T0019,Mahāsamāja(sūtra),大三摩惹經,Ḥdus-pa chen-poḥi mdo,P - 275a-278b,N - 558b-564b,D - 259b-263a,L - 403b-409a,C - 289b-293b
1254,k1180,T1303,Grahamātṛkādhāraṇī(sūtra),聖曜母陀羅尼經,Gzaḥ rnams-kyi yum,P - 160a-163a,N - 153b-157a,D - 153b-156a,L - 173a-177a,C - 164a-166b
1255,k1181,T0074,,長者施報經,,,,,,
1256,k1182,T0002,Saptabuddhaka,七佛經,,,,,,
1257,k1183,T1679,,佛一百八名讚,,,,,,
1258,k1184,T0804,,解憂經,,,,,,
1259,k1185,T1245,Aṭānāṭīyamasūtra,毘沙門天王經,Lcaṅ-lo-can-gyi pho-braṅ-gi mdo,P - 264b-274b,N - 534a-558b,D - 190a-205b,L - 101b-124b,C - 278b-289b
1260,k1186,T1055,,聖觀自在菩薩梵讚,,,,,,
1261,k1187,T1107,,聖多羅菩薩梵讚,,,,,,
1262,k1188,T1409,Viśeṣavatīnāmadhāraṇī(sūtra),聖最勝陀羅尼經,Khyad-par-can,,,,,
1263,k1189,T0242,Adhyardhaśatikāprajñāpāramitāsūtra,徧照般若波羅蜜經,Śes-rab-kyi-pha-rol-tu phyin-paḥi tshul brgya-lṅa-bcu-po,,,,,
1264,k1190,T0249,Kauśikaprajñāpāramitāsūtra,帝釋般若波羅蜜多心經,Śes-rab-kyi-pha-rol-tu-phyn-pa kaśnika,P - 18b-20a,N - 256a-258a,D - 17b-18b,L - 475b-478b,C - 21b-23b
1265,k1191,T0711,Śālistamb(h)a(ka)sūtra,大乘舍黎娑擔摩經,Sā-lu-ljaṅ pa,,,,,
1266,k1192,T0248,Bhagavatīprajñāpāramitāpañcaśatikasūtra,五十頌聖般若波羅蜜經,Bcom-ldan-ḥdas-ma śes-rab-kyi-pha-rol-tu-phyin-pa lṅa-bcu-pa,P - 176a-178b,N - 252a-255b,D - 139b-142a,L - 248b-252b,C - 186a-189a
1267,k1193,T0775,,四無所畏經,,,,,,
1268,k1194,T0439,,諸佛經,,,,,,
1269,k1195,T1497,,大乘戒經,,,,,,
1270,k1196,T1049,,聖六字增壽大明陀羅尼經,,,,,,
1271,k1197,T0960,,一切如來說佛頂輪王一百八名讚,,,,,,
1272,k1198,T1372,,增慧陀羅尼經,,,,,,
1273,k1199,T0363,Sukhāvatīvyūha,大乘無量壽莊嚴經,Ḥod-dpag-med-kyi bkod-pa,,,,,
1274,k1200,T0229,Ratnaguṇasañcayagāthā(sūtra),佛母寶德藏般若波羅蜜經,Śes-rab-kyi-pha-rol-tu-phyin-pa sdud-pa tshigs-su-bcad-pa,P - 1-22a,N - 196b-222a,D - 1b-19b,L - 189a-215a,C - 1b-21b
1275,k1201,T0030,Saptasūryodasūtra,薩鉢多酥哩踰捺野經,,,,,,
1276,k1202,T1129,Śrīsarvabhūtaḍāmaratantra(sūtra),金剛手菩薩降伏一切部多大教王經,Ḥbyuṅ-po ḥdul-ba,P - 32a-59a,N - 66a-105a,D - 238a-263a,L - 157b-197a,C - 38a-69a
1277,k1203,T1128,Vajragarbharatnarājatantra (sūtra),最上大乘金剛大教寶王經,,,,,,
1278,k1204,T0978,(Sarvadurgatipariśodhana)uṣṇīṣavijayadhāraṇī(sūtra),一切如來烏瑟膩沙最勝惚持經,De-bshin-gśegs-pa thams-cad-kyi gtsug-tor-rnam-par rgyal ba,P - 221b-226b; 241b-243a; 239b-241b,N - 181b-188b; 207a-210a; 210a-212a,D - 237b-242a; 242a-243b; 248a-250a,L - 204b-211b; 233b-235a; 230a-233b,C - 246a-251a
1279,k1205,T1663,Bodhicittabhāvanā,菩提心觀釋,Byaṅ-chub-sems bsgom-pa,P - 1-5b,N - 1-6a,D - 16b-19a,,
1280,k1206,T0321,Rāṣṭrapālaparipṛcchā(sūtra),護國尊者所問大乘經,Yul-ḥkhor-skyoṅ-gis shus-pa,P - 192a-226b,N - 429b-478,D - 227a-257a,L - 458b-508a,C - 262a-296b
1281,k1207,T1170,,金剛香菩薩大明成就儀軌經,,,,,,
1282,k1208,T1217,Krodhavijayakalpaguhyatantra,妙吉祥最勝根本大教經,Khro-bo rnam-par rgyal-baḥi rtog-pa gsaṅ-baḥi rgyud,P - 4a-56a,N - 304a-384b,D - 1b-35b,L - 332a-411b,C - 5b-65b
1283,k1209,T1272,,金剛薩埵說頻那夜迦天成就儀軌經,,,,,,
1284,k1210,T0891,,幻化網大瑜伽教十忿怒明王大明觀想儀軌經,,,,,,
1285,k1211,T0473,Mañjuśrīparipṛcchā(sūtra),妙吉祥菩薩所問大乘法螺經,Ḥjam-dpal-gyis dris-pa,,,,,
1286,k1212,T0490,,八大菩薩經,,,,,,
1287,k1213,T1169,,持明藏瑜伽大教尊那菩薩大明成就儀軌經,,,,,,
1288,k1214,T1242,Vajrabhairava,妙吉祥瑜伽大教金剛陪囉嚩輪觀想成就儀軌經,,,,,,
1289,k1215,T1168a,Aṣṭamaṇḍalaka(sūtra),大乘八大曼拏羅經,Dkyil-ḥkhor brgyad-pa,P - 119a-120a,N - 88a-89a,D - 122a-123a,L - 40b-42a,C - 132a-133a
1290,k1216,T1330,,囉嚩拏說救療小兒疾病經,,,,,,
1291,k1217,T0290,Tathāgatānāṁbuddhakṣetraguṇoktadharmaparyāya(sūtra),較量一切佛刹功德經,De-bshin-gśegs-pa rnams-kyi saṅs-rgyas-kyi shiṅ-gi yon-tan brjod-paḥi chos-kyi-rnam-graṅs.,,,,,
1292,k1218,T1312,,難你計濕嚩囉天說支輪經,,,,,,
1293,k1219,T1691,,迦葉仙人說醫女人經,,,,,,
1294,k1220,T0890,Māyājālamahātantra,瑜伽大教王經,Rgyud-kyi rgyal-po chen-po sgyu-ḥphrul dra-ba,P - 59a-103a,N - 96a-156,D - 94b-134a,L - 287a-347a,C - 61b-105b
1295,k1221,T0939,,大乘觀想曼拏羅淨諸惡趣經,,,,,,
1296,k1222,T1051,,一切佛攝相應大教王經聖觀自在菩薩念誦儀軌,,,,,,
1297,k1223,T1131,,聖金剛手菩薩一百八名梵讚,,,,,,
1298,k1224a,T1385,,倶枳羅陀羅尼經,,,,,,
1299,k1224b,T1400,,消除一切災障寶髻陀羅尼經,,,,,,
1300,k1224c,T1386,Surūpadhāraṇī(sūtra),妙色陀羅尼經,Su-ru pa,P - 245a,N - 190a-b,D - 240b,L - 213b-214b,C - 256b
1301,k1224d,T1387,Candanāṅganāmadhāraṇī (sūtra),栴檀香身陀羅尼經,Tsan-dan-gyi yan-lag,P - 75b-77b,N - 387a-389b,D - 77b-79b,L - 414b-417b,C - 83b-85b
1302,k1224e,T1384,Parṇaśāvarīdhāraṇī(sūtra),鉢蘭那賖嚩哩大陀羅尼經,Ri-khrod lo-ma gyon-ma,P - 156a-b,N - 146b-147b,D - 149a-b,L - 159b-160b,C - 160a-b
1303,k1224f,T1383,,宿命智陀羅尼經,,,,,,
1304,k1224g,T1143,Maitreyapratijñādhāraṇī (sūtra),慈氏菩薩誓願陀羅尼經,Byams-pas dam-bcas-pa,P - 165a-b,N - (goṅ) a-b,D - 165b-166a,L - 97b-98b,C - 177b-178b
1305,k1224h,T1399,,滅除五逆罪大陀羅尼經,,,,,,
1306,k1224i,T0934,Aparimitaguṇānuśaṁsādhāraṇī(sūtra),無量功德陀羅尼經,Yon-tan bsṅags-pa dpag-tu med-pa,P - 62b,N - 301a-b,D - 64a,L - 329b-330a,C - 68a-b
1307,k1224j,T1118,,十八臂陀羅尼經,,,,,,
1308,k1224k,T1390,,洛叉陀羅尼經,,,,,,
1309,k1224l,T1407,,辟除諸惡陀羅尼經,,,,,,
1310,k1225,T1678,Kāyatrayastotra,佛三身讚,Sku gsum-la bstod-pa,P - 81b-82a,N - 78a-b,D - 70b-71a,,C - 80a-b
1311,k1226,T1196,,曼殊室利菩薩吉祥伽陀,,,,,,
1312,k1227,T0488,Bodhisattvacaryānirdeśa(sūtra),寶授菩薩菩提行經,Byaṅ-chub-sems-dpaḥi spyod-pa bstan-pa,P - 106b-116a,N - 153a-167a,D - 96b-105b,L - 153a-167a,C - 117a-128a
1313,k1228a,T1685,Aṣṭamahāsthānacaityastotra,八大靈塔名號經,Gnas chen-po brgyad-kyi mchod rten-la bstod-pa,P - 94a-94b,N - 90a-90b,D - 81b-82a,,C - 93a-b
1314,k1228b,T1684,Aṣṭamahāsthānacaityavandanāstava,八大靈塔梵讚,Gnas chen-po brgyad-kyi mchod rten-la phyag-ḥtshal-baḥi bstod-pa,P - 281b-282b,N - 264b-265a,D - 240b-241a,,C - 281a-b
1315,k1228c,T1677,Kāyatrayastotra,三身梵讚,,,,,,
1316,k1229,T0126,,阿羅漢具德經,,,,,,
1317,k1230a,T1186,,妙吉祥菩薩陀羅尼,,,,,,
1318,k1230b,T1389,,無量壽大智陀羅尼,,,,,,
1319,k1230c,T1382,,宿命智陀羅尼,,,,,,
1320,k1230d,T1142,,慈氏菩薩陀羅尼,,,,,,
1321,k1230e,T1148,Ākāśagarbhadhāraṇī,虛空藏菩薩陀羅尼,,,,,,
1322,k1231,T0845,,尊那經,,,,,,
1323,k1232,T1388,,無畏陀羅尼經,,,,,,
1324,k1233,T1379,,大愛陀羅尼經,,,,,,
1325,k1234,T0045,,大正句王經,,,,,,
1326,k1235,T1104,,聖多羅菩薩經,,,,,,
1327,k1236,T1140,Sumukhanāmadhāraṇīsūtra,延壽妙門陀羅尼經,Sgo bzaṅ-po,,,,,
1328,k1237,T1366,,祕密八名陀羅尼經,,,,,,
1329,k1238a,T1381,,大吉祥陀羅尼經,,,,,,
1330,k1238b,T1285,Maṇibhadradhāraṇīsūtra,寶賢陀羅尼經,Nor-bu bzaṅ-poḥi gzuṅs,P - 92b-93a,N - 1-3a,D - 87a,L - 32a-32b,C - 94a-b
1331,k1239,T1117,Avalokiteśvaramātādhāraṇīsūtra,觀自在菩薩母陀羅尼經,Ḥphags-pa spyan-ras-gzigs-dbaṅ-phyug-gi yum,P - 238a-239b,N - 455a-457b,D - 240a-241b,L - 48b-51a,C - 258b-260a
1332,k1240,T0117,,戒香經,,,,,,
1333,k1241,T1405,,息除賊難陀羅尼經,,,,,,
1334,k1242,T1350,,一切如來名號陀羅尼經,,,,,,
1335,k1243,T0041,Bimbisārapratyudgamanasūtra,頻婆裟羅王經,Mdo-chen-po gzugs-can-sñiṅ-pos bsu-ba,P - 268a-274b,N - 373b-383a,D - 244b-249b,L - 467b-476b,C - 287b-294a
1336,k1244,T0802,,信解智力經,,,,,,
1337,k1245,T0715,Nidānasūtra,舊城喩經,,,,,,
1338,k1246,T1380,,善藥長者經,,,,,,
1339,k1247,T0009,,人仙經,,,,,,
1340,k1248,T0018,,信佛功德經,,,,,,
1341,k1249,T0766,Dharmaśarīrasūtra,法身經,,,,,,
1342,k1250,T0762,Arthaviniścayadharmaparyāyasūtra,決定義經,Don rnam-par ṅes-pa shes-bya-baḥi chos-kyi rnam-graṅs,P - 180b-197b,N - 268a-295b,D - 170b-188a,L - 262b-289a,C - 212a-231b
1343,k1251,T1288,Śravanasyaputranadagupilāyakalparāja,最上祕密那拏天經,,,,,,
1344,k1252,T0015,Śakraparipṛcchā(sūtra),帝釋所問經,,,,,,
1345,k1253,T0063,Pravāraṇasūtra,解夏經,,,,,,
1346,k1254,T0776,Bahudhātukasūtra,四品法門經,Khams maṅ-poḥi-mdo,P - 325b-330b,N - 460b-468a,D - 297a-301b,L - 551b-559a,C - 352a-357b
1347,k1255,T0069,,護國經,,,,,,
1348,k1256,T0244,Śriparamādhyamantrākalpakhaṇḍa(sūtra),最上根本大樂金剛不空三昧大教王經,Dpal mchog daṅ-poḥi sṅags-kyi rtog-paḥi dum-bu,P - 178a-277a,N - 328a-466a,D - 173a-265b,L - 135b-288a,C - 190b-300a
1349,k1257,,,新集藏經音義隨凾錄,,,,,,
1350,k1258,,,御製蓮華心輪廻文偈頌,,,,,,
1351,k1259,,,御製祕藏詮,,,,,,
1352,k1260,,,御製逍遙詠,,,,,,
1353,k1261,,,御製緣識,,,,,,
1354,k1262,T0293,Gaṇḍavyūhasūtra,大方廣佛華嚴經,,P - 253a,,D - 363a,,
1355,k1263,T1739,,新華嚴經論,,,,,,
1356,k1264,T1229,,穢跡金剛禁百變法經,,,,,,
1357,k1265,T1228,,穢跡金剛說神通大滿陀羅尼法術靈要門,,,,,,
1358,k1266,T1227,Mahābalavajrakrodha(sūtra),大威力烏樞瑟摩明王經,,,,,,
1359,k1267,T0252,Prajñāpārāmitāhṛdayasūtra,普遍智藏般若波羅蜜多心經,Bcom-ldan-ḥdas-ma śes-rab-kyi-pha-rol-tu-phyin-paḥi sñiṅ-po,,,,,
1360,k1268,T0876,,金剛頂經瑜伽修習毘盧遮那三摩地法,,,,,,
1361,k1269,T1062a,,千手千眼觀世音菩薩大身咒本,,,,,,
1362,k1270,T1061,Nīlakaṇṭhanāmadhāraṇī,千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼呪本,Nī-la-kaṇṭha,P - 229b-230b,,D - 231a-232a,L - 481a-483a,C - 248b-250b
1363,k1271,T1202,,不動使者陀羅尼祕密法,,,,,,
1364,k1272,T1177a,,大乘瑜伽金剛性海曼殊室利千臂千鉢大教王經,,,,,,
1365,k1273,T0789,,金剛頂瑜伽念珠經,,,,,,
1366,k1274,T0865,Sarvatathāgatatattvasaṁgraha(sūtra),金剛頂一切如來眞實攝大乘現證大經王經,De-bshin-gśegs-pa thams-cad-kyi de-kho-na-ñid bsdus-pa,,,,,
1367,k1275,T0243,(Adhy)ardhaśatikāprajñāpāramitāsūtra,大樂金剛不空眞實三摩耶經,Bcom-ldan-ḥdas-ma śes-rab-kyi-pha-rol-tu-phyin-pa lṅa-bcu-pa,,,,,
1368,k1276,T1101,,大方廣曼殊室利經,,,,,,
1369,k1277,T0953,Uṣṇīṣacakravartitantra(sūtra),一字奇特佛頂經,,,,,,
1370,k1278,T1033,,金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王經,,,,,,
1371,k1279,T1009,Anantamukhasādhakadhāraṇī(sūtra),出生無邊門陀羅尼經,Sgo mthaḥ-yas-pa sgrub-pa,,,,,
1372,k1280,T1171,Trailokyavijayamahākalparāja,金剛頂經瑜伽文殊師利菩薩法,Ḥjig-rten gsum-las rnam-par rgyal-ba rtog-paḥi rgyal-po chen-po,P - 1-52a,N - 218b-288a,D - 10a-58a,L - 14b-89b,C - 1b-55a
1373,k1281,T1039,,阿唎多羅陀羅尼阿嚕力經,,,,,,
1374,k1282,T0297,Bhadracaryāpraṇidhānarāja,普賢菩薩行願讚,Bzaṅ-po spyod-paḥi smon-lam-gyi rgyal-po,,,,,
1375,k1283,T0413,,百千頌大集經地藏菩薩請問法身讚,,,,,,
1376,k1284,T1253,Śrīmahādevīvyākaraṇa(sūtra),大吉祥天女十二契一百八名無垢大乘經,Lha-mo chen-mo dpal luṅ-bstan-pa,P - 83b-88a,N - 12b-19a,D - 230a-234b,L - 102b-109a,C - 93a-97a
1377,k1285,T1200,Trisamayarāja,底哩三昧耶不動尊威怒王使者念誦法,,,,,,
1378,k1286,T1069,,十一面觀自在菩薩心密言儀軌經,,,,,,
1379,k1287,T1022a,Sarvatathāgatādhiṣṭhānahṛdayaguhyadhātukaraṇḍamudrādhāraṇī(sūtra),一切如來心祕密全身舍利寳篋印陀羅尼經,De bshin-gśegs-pa thams-cad-kyi byin-gyis-brlabs-kyi sñiṅ-po gsaṅ-ba riṅ-bsrel-gyi za-ma-tog,,,,,
1380,k1288,T1252,Mahāśrīsūtra,大吉祥天女十二名號經,Dpal chen-moḥi mdo,P - 178a-b,N - 20a-21a,D - 172a-b,L - 110a-111a,C - 182b-183a
1381,k1289,T0869,,金剛頂經瑜伽十八會指歸,,,,,,
1382,k1290,T0950,Bodhimaṇḍanirdeśaikākṣaroṣṇiṣakakravartirājasūtra,菩提場所說一字頂輪王經,,,,,,
